Date_wise,Flight_No,Airlines_Name,Departure_City_Code,Departure_City,Departure_Airport,Departure_Date,Departure_time_scheduled,Departure_time_estimated,Departure_terminal,Arrival_City_Code,Arrival_City,Arrival_Airport,Arrival_Date,Arrival_time_scheduled,Arrivial_time_estimated,Arrival_terminal,Flight_Status,Flight_Time_status,Flight_delay_by_time,Flight_time,Flight_distance,Aircraft_equipment_code,Aircraft_equipment_description
21-06-2022,6E 478,IndiGo,ATQ,Amritsar,Sri Guru Ram Dass Jee International Airport,21-06-2022,16:10 IST,16:07 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:15 IST,19:16 IST,1,Arrived,On time,,3h 9m,1292 mi,,
21-06-2022,KL 3699,KLM,ATQ,Amritsar,Sri Guru Ram Dass Jee International Airport,21-06-2022,16:10 IST,16:07 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:15 IST,19:16 IST,1,Arrived,On time,,3h 9m,1292 mi,32N,Airbus A320neo
21-06-2022,6E 757,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,21-06-2022,16:45 IST,16:45 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:15 IST,19:13 IST,1,Arrived,On time,,2h 28m,960 mi,32N,Airbus A320neo
21-06-2022,UK 849,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,17:30 IST,17:42 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:15 IST,19:32 IST,,Arrived,Delayed,17m,1h 50m,518 mi,32N,Airbus A320neo
21-06-2022,EK 566,Emirates,DXB,Dubai,Dubai Airport,21-06-2022,13:45 +04,13:44 +04,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:20 IST,19:02 IST,1,Arrived,On time,,3h 48m,1675 mi,77W,Boeing 777-300ER
21-06-2022,6E 691,IndiGo,TRV,Thiruvananthapuram,Trivandrum International Airport,21-06-2022,18:00 IST,18:11 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:20 IST,19:24 IST,1,Arrived,On time,,1h 13m,331 mi,,
21-06-2022,KL 3713,KLM,TRV,Thiruvananthapuram,Trivandrum International Airport,21-06-2022,18:00 IST,18:11 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:20 IST,19:24 IST,1,Arrived,On time,,1h 13m,331 mi,32N,Airbus A320neo
21-06-2022,6E 6417,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,18:10 IST,18:10 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:20 IST,19:25 IST,1,Arrived,On time,,1h 15m,283 mi,32N,Airbus A320neo
21-06-2022,SG 3024,SpiceJet,JLR,Jabalpur,Jabalpur Airport,21-06-2022,16:50 IST,16:58 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:25 IST,19:23 IST,,Arrived,On time,,2h 25m,706 mi,DH8,De Havilland (Bombardier) DHC-8 Dash 8
21-06-2022,SG 767,SpiceJet,PAT,Patna,Jay Prakash Narayan International Airport,21-06-2022,16:40 IST,16:30 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:30 IST,19:04 IST,,Arrived,On time,,2h 34m,982 mi,7M8,Boeing 737MAX 8 Passenger
21-06-2022,UK 894,Vistara,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,18:25 IST,18:22 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:30 IST,19:39 IST,,Arrived,On time,,1h 17m,283 mi,32N,Airbus A320neo
21-06-2022,6E 388,IndiGo,IXE,Mangalore,Mangalore Airport,21-06-2022,18:50 IST,18:54 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:40 IST,19:53 IST,1,Arrived,On time,,59m,190 mi,32N,Airbus A320neo
21-06-2022,6E 808,IndiGo,BDQ,Vadodara,Vadodara Airport,21-06-2022,17:45 IST,17:29 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:50 IST,19:35 IST,1,Arrived,On time,,2h 6m,696 mi,32Q,Airbus A321neo
21-06-2022,6E 2487,IndiGo,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,17:25 IST,17:38 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:55 IST,20:17 IST,1,Arrived,Delayed,22m,2h 39m,1062 mi,32N,Airbus A320neo
21-06-2022,6E 189,IndiGo,MAA,Chennai,Chennai Airport,21-06-2022,19:10 IST,19:02 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,19:55 IST,20:00 IST,1,Arrived,On time,,58m,166 mi,32N,Airbus A320neo
21-06-2022,AI 807,Air India,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,17:15 IST,17:31 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:15 IST,19:52 IST,,Arrived,On time,,2h 21m,1062 mi,32N,Airbus A320neo
21-06-2022,6E 7219,IndiGo,IXM,Madurai,Madurai Airport,21-06-2022,18:50 IST,18:34 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:20 IST,19:42 IST,1,Arrived,On time,,1h 8m,234 mi,AT7,ATR 72
21-06-2022,UK 813,Vistara,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,17:35 IST,17:35 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:25 IST,20:29 IST,,Arrived,On time,,2h 54m,1062 mi,,
21-06-2022,BA 5841,British Airways,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,17:35 IST,17:35 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:25 IST,20:29 IST,,Arrived,On time,,2h 54m,1062 mi,32N,Airbus A320neo
21-06-2022,6E 776,IndiGo,VTZ,Vishakhapatnam,Vishakhapatnam Airport,21-06-2022,19:00 IST,19:47 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:25 IST,21:13 IST,1,Arrived,Delayed,48m,1h 26m,482 mi,,
21-06-2022,AF 6448,Air France,VTZ,Vishakhapatnam,Vishakhapatnam Airport,21-06-2022,19:00 IST,19:47 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:25 IST,21:13 IST,1,Arrived,Delayed,48m,1h 26m,482 mi,32N,Airbus A320neo
21-06-2022,6E 979,IndiGo,RPR,Raipur,Swami Vivekananda Airport,21-06-2022,18:30 IST,18:45 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:30 IST,20:36 IST,1,Arrived,On time,,1h 51m,612 mi,32N,Airbus A320neo
21-06-2022,6E 6055,IndiGo,PNQ,Pune,Pune Airport,21-06-2022,19:05 IST,18:54 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:40 IST,20:22 IST,1,Arrived,On time,,1h 28m,449 mi,,
21-06-2022,AF 3344,Air France,PNQ,Pune,Pune Airport,21-06-2022,19:05 IST,18:54 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:40 IST,20:22 IST,1,Arrived,On time,,1h 28m,449 mi,32N,Airbus A320neo
21-06-2022,6E 5252,IndiGo,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,19:05 IST,19:09 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:45 IST,20:54 IST,1,Arrived,On time,,1h 45m,518 mi,32Q,Airbus A321neo
21-06-2022,I5 1427,AirAsia India,PNQ,Pune,Pune Airport,21-06-2022,19:15 IST,19:13 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:45 IST,20:47 IST,,Arrived,On time,,1h 34m,449 mi,320,Airbus A320
21-06-2022,6E 355,IndiGo,CJB,Coimbatore,Coimbatore International Airport,21-06-2022,19:55 IST,19:38 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:45 IST,20:33 IST,1,Arrived,On time,,55m,157 mi,,
21-06-2022,AF 3350,Air France,CJB,Coimbatore,Coimbatore International Airport,21-06-2022,19:55 IST,19:38 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:45 IST,20:33 IST,1,Arrived,On time,,55m,157 mi,32N,Airbus A320neo
21-06-2022,UK 865,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,19:10 IST,19:09 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,20:55 IST,20:50 IST,,Arrived,On time,,1h 41m,518 mi,32N,Airbus A320neo
21-06-2022,SG 321,SpiceJet,JRG,Jharsuguda,Veer Surendra Sai Airport,21-06-2022,18:20 IST,19:23 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:00 IST,21:18 IST,,Arrived,Delayed,18m,1h 55m,732 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
21-06-2022,6E 316,IndiGo,GAU,Guwahati,Lokpriya Gopinath Bordoloi International Airport,21-06-2022,17:45 IST,18:43 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:05 IST,21:59 IST,1,Arrived,Delayed,54m,3h 16m,1267 mi,32N,Airbus A320neo
21-06-2022,6E 264,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,21-06-2022,18:45 IST,19:07 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:05 IST,21:34 IST,1,Arrived,Delayed,29m,2h 27m,960 mi,32N,Airbus A320neo
21-06-2022,6E 2015,IndiGo,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,18:30 IST,18:44 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:15 IST,21:30 IST,1,Arrived,Delayed,15m,2h 46m,1062 mi,32Q,Airbus A321neo
21-06-2022,6E 5034,IndiGo,STV,Surat Gujarat,Surat Gujarat Airport,21-06-2022,19:25 IST,19:01 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:15 IST,20:53 IST,1,Arrived,On time,,1h 52m,638 mi,32N,Airbus A320neo
21-06-2022,6E 7362,IndiGo,CNN,Kannur,Kannur International Airport,21-06-2022,19:50 IST,19:43 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:15 IST,20:58 IST,1,Arrived,On time,,1h 15m,170 mi,AT7,ATR 72
21-06-2022,6E 877,IndiGo,IXE,Mangalore,Mangalore Airport,21-06-2022,20:40 IST,20:40 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:20 IST,21:46 IST,1,Arrived,Delayed,26m,1h 6m,190 mi,,
21-06-2022,AF 3334,Air France,IXE,Mangalore,Mangalore Airport,21-06-2022,20:40 IST,20:40 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:20 IST,21:46 IST,1,Arrived,Delayed,26m,1h 6m,190 mi,32N,Airbus A320neo
21-06-2022,O2G 152,Star Air,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,20:15 IST,,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:25 IST,,,Cancelled,blank,,,,ERJ,Embraer RJ135 / RJ140 / RJ145
21-06-2022,6E 285,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,20:30 IST,21:23 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:35 IST,22:32 IST,1,Arrived,Delayed,57m,1h 9m,283 mi,32Q,Airbus A321neo
21-06-2022,I5 857,AirAsia India,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,18:45 IST,19:14 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:40 IST,22:14 IST,,Arrived,Delayed,34m,3h,1062 mi,32N,Airbus A320neo
21-06-2022,G8 242,Go First,PNQ,Pune,Pune Airport,21-06-2022,20:10 IST,20:02 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:40 IST,21:55 IST,,Arrived,Delayed,15m,1h 53m,449 mi,,
21-06-2022,W2 8969,FlexFlight,PNQ,Pune,Pune Airport,21-06-2022,20:10 IST,20:02 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:40 IST,21:55 IST,,Arrived,Delayed,15m,1h 53m,449 mi,32N,Airbus A320neo
21-06-2022,I5 974,AirAsia India,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,20:20 IST,20:39 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:40 IST,22:09 IST,,Arrived,Delayed,29m,1h 30m,283 mi,32A,Airbus A320 (sharklets)
21-06-2022,6E 6874,IndiGo,NAG,Nagpur,Dr. Babasaheb Ambedkar International Airport,21-06-2022,20:05 IST,20:04 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:45 IST,21:49 IST,1,Arrived,On time,,1h 45m,552 mi,32N,Airbus A320neo
21-06-2022,UK 514,Vistara,CJB,Coimbatore,Coimbatore International Airport,21-06-2022,20:55 IST,20:46 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:45 IST,21:44 IST,,Arrived,On time,,58m,157 mi,32N,Airbus A320neo
21-06-2022,SQ 510,Singapore Airlines,SIN,Singapore,Changi International Airport,21-06-2022,20:05 +08,20:24 +08,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:50 IST,22:21 IST,,Arrived,Delayed,31m,4h 27m,1975 mi,,
21-06-2022,NH 6280,ANA,SIN,Singapore,Changi International Airport,21-06-2022,20:05 +08,20:24 +08,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:50 IST,22:21 IST,,Arrived,Delayed,31m,4h 27m,1975 mi,359,Airbus A350-900
21-06-2022,UK 916,Vistara,IDR,Indore,Devi Ahilya Bai Holkar Airport,21-06-2022,19:55 IST,19:52 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:50 IST,21:51 IST,,Arrived,On time,,1h 59m,670 mi,32N,Airbus A320neo
21-06-2022,G8 398,Go First,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,20:10 IST,20:03 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:55 IST,21:59 IST,,Arrived,On time,,1h 56m,518 mi,32N,Airbus A320neo
21-06-2022,CD 522,Alliance Air,COK,Kochi,Cochin International Airport,21-06-2022,20:30 IST,20:19 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,21:55 IST,21:32 IST,,Arrived,On time,,1h 13m,229 mi,AT7,ATR 72
21-06-2022,6E 7232,IndiGo,RJA,Rajahmundry,Rajahmundry Airport,21-06-2022,20:00 IST,19:37 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:00 IST,21:20 IST,1,Arrived,On time,,1h 43m,385 mi,AT7,ATR 72
21-06-2022,6E 739,IndiGo,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,20:30 IST,20:28 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:10 IST,22:11 IST,1,Arrived,On time,,1h 43m,518 mi,32Q,Airbus A321neo
21-06-2022,CD 518,Alliance Air,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,20:45 IST,22:32 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:15 IST,23:46 IST,,Arrived,Delayed,1h 31m,1h 14m,283 mi,AT7,ATR 72
21-06-2022,6E 472,IndiGo,COK,Kochi,Cochin International Airport,21-06-2022,21:15 IST,21:47 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:15 IST,22:48 IST,1,Arrived,Delayed,33m,1h 1m,229 mi,,
21-06-2022,AF 6084,Air France,COK,Kochi,Cochin International Airport,21-06-2022,21:15 IST,21:47 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:15 IST,22:48 IST,1,Arrived,Delayed,33m,1h 1m,229 mi,,
21-06-2022,KL 3703,KLM,COK,Kochi,Cochin International Airport,21-06-2022,21:15 IST,21:47 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:15 IST,22:48 IST,1,Arrived,Delayed,33m,1h 1m,229 mi,,
21-06-2022,6E 499,IndiGo,VNS,Varanasi,Lal Bahadur Shastri International Airport,21-06-2022,19:45 IST,19:36 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:20 IST,22:03 IST,1,Arrived,On time,,2h 27m,910 mi,32N,Airbus A320neo
21-06-2022,G8 804,Go First,AMD,Ahmedabad,Ahmedabad Airport,21-06-2022,19:50 IST,20:05 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:20 IST,22:31 IST,,Arrived,On time,,2h 26m,759 mi,,
21-06-2022,W2 9124,FlexFlight,AMD,Ahmedabad,Ahmedabad Airport,21-06-2022,19:50 IST,20:05 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:20 IST,22:31 IST,,Arrived,On time,,2h 26m,759 mi,32N,Airbus A320neo
21-06-2022,6E 589,IndiGo,GOI,Goa,Dabolim Airport,21-06-2022,21:10 IST,21:07 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:20 IST,22:26 IST,1,Arrived,On time,,1h 19m,300 mi,32N,Airbus A320neo
21-06-2022,G8 407,Go First,VNS,Varanasi,Lal Bahadur Shastri International Airport,21-06-2022,20:05 IST,,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:25 IST,,,Cancelled,blank,,,,32N,Airbus A320neo
21-06-2022,SG 537,SpiceJet,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:00 IST,20:00 IST,1D,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:30 IST,22:35 IST,,Arrived,On time,,2h 35m,1062 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
21-06-2022,I5 1563,AirAsia India,BBI,Bhubaneswar,Biju Patnaik International Airport,21-06-2022,20:20 IST,20:08 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:30 IST,22:16 IST,,Arrived,On time,,2h 8m,724 mi,320,Airbus A320
21-06-2022,6E 6225,IndiGo,MAA,Chennai,Chennai Airport,21-06-2022,21:35 IST,21:24 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:35 IST,22:22 IST,1,Arrived,On time,,58m,166 mi,,
21-06-2022,AF 6451,Air France,MAA,Chennai,Chennai Airport,21-06-2022,21:35 IST,21:24 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:35 IST,22:22 IST,1,Arrived,On time,,58m,166 mi,,
21-06-2022,KL 3709,KLM,MAA,Chennai,Chennai Airport,21-06-2022,21:35 IST,21:24 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:35 IST,22:22 IST,1,Arrived,On time,,58m,166 mi,,
21-06-2022,FD 137,Thai AirAsia,DMK,Bangkok,Don Mueang International Airport,21-06-2022,20:45 +07,20:43 +07,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:40 IST,22:37 IST,,Arrived,On time,,3h 24m,1538 mi,32N,Airbus A320neo
21-06-2022,UK 809,Vistara,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,19:50 IST,20:00 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:40 IST,23:00 IST,,Arrived,Delayed,20m,3h,1062 mi,32N,Airbus A320neo
21-06-2022,6E 481,IndiGo,AMD,Ahmedabad,Ahmedabad Airport,21-06-2022,20:15 IST,20:44 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:50 IST,23:00 IST,1,Arrived,On time,,2h 16m,759 mi,32Q,Airbus A321neo
21-06-2022,I5 992,AirAsia India,COK,Kochi,Cochin International Airport,21-06-2022,21:50 IST,21:39 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,22:55 IST,22:40 IST,,Arrived,On time,,1h 1m,229 mi,320,Airbus A320
21-06-2022,6E 2532,IndiGo,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:10 IST,20:04 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:00 IST,22:52 IST,1,Arrived,On time,,2h 48m,1062 mi,32Q,Airbus A321neo
21-06-2022,6E 7133,IndiGo,VGA,Vijayawada,Vijayawada Airport,21-06-2022,21:20 IST,21:18 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:05 IST,22:52 IST,1,Arrived,On time,,1h 34m,309 mi,,
21-06-2022,AF 6092,Air France,VGA,Vijayawada,Vijayawada Airport,21-06-2022,21:20 IST,21:18 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:05 IST,22:52 IST,1,Arrived,On time,,1h 34m,309 mi,AT7,ATR 72
21-06-2022,6E 7161,IndiGo,HBX,Hubli,Hubli Airport,21-06-2022,21:55 IST,21:55 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:05 IST,23:05 IST,1,Arrived,On time,,1h 10m,230 mi,AT7,ATR 72
21-06-2022,I5 1569,AirAsia India,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,21:20 IST,22:08 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:10 IST,23:53 IST,,Arrived,Delayed,43m,1h 45m,518 mi,320,Airbus A320
21-06-2022,UK 857,Vistara,BOM,Mumbai,Chhatrapati Shivaji International Airport,21-06-2022,21:30 IST,21:57 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:10 IST,23:38 IST,,Arrived,Delayed,28m,1h 41m,518 mi,32N,Airbus A320neo
21-06-2022,SG 3432,SpiceJet,TRV,Thiruvananthapuram,Trivandrum International Airport,21-06-2022,21:45 IST,21:39 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:15 IST,23:05 IST,,Arrived,On time,,1h 26m,331 mi,DH8,De Havilland (Bombardier) DHC-8 Dash 8
21-06-2022,G8 119,Go First,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:30 IST,20:33 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:20 IST,23:28 IST,,Arrived,On time,,2h 55m,1062 mi,,
21-06-2022,W2 8900,FlexFlight,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:30 IST,20:33 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:20 IST,23:28 IST,,Arrived,On time,,2h 55m,1062 mi,32N,Airbus A320neo
21-06-2022,UK 807,Vistara,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:40 IST,20:39 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:20 IST,23:28 IST,,Arrived,On time,,2h 49m,1062 mi,,
21-06-2022,BA 5843,British Airways,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:40 IST,20:39 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:20 IST,23:28 IST,,Arrived,On time,,2h 49m,1062 mi,,
21-06-2022,UA 7749,United Airlines,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,20:40 IST,20:39 IST,3,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:20 IST,23:28 IST,,Arrived,On time,,2h 49m,1062 mi,,
21-06-2022,TG 325,Thai Airways International,BKK,Bangkok,Suvarnabhumi Airport,21-06-2022,21:20 +07,22:53 +07,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:25 IST,00:38 IST,,Arrived,Delayed,1h 13m,3h 15m,1548 mi,,
21-06-2022,NH 5957,ANA,BKK,Bangkok,Suvarnabhumi Airport,21-06-2022,21:20 +07,22:53 +07,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:25 IST,00:38 IST,,Arrived,Delayed,1h 13m,3h 15m,1548 mi,359,Airbus A350-900
21-06-2022,SG 325,SpiceJet,GOI,Goa,Dabolim Airport,21-06-2022,21:55 IST,21:55 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:25 IST,,,Scheduled,On time,,,,7M8,Boeing 737MAX 8 Passenger
21-06-2022,AF 194,Air France,CDG,Paris,Charles de Gaulle Airport,21-06-2022,10:15 CEST,10:58 CEST,2E,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:30 IST,00:21 IST,,Arrived,Delayed,51m,9h 53m,4861 mi,,
21-06-2022,DL 8461,Delta Air Lines,CDG,Paris,Charles de Gaulle Airport,21-06-2022,10:15 CEST,10:58 CEST,2E,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:30 IST,00:21 IST,,Arrived,Delayed,51m,9h 53m,4861 mi,,
21-06-2022,KL 2288,KLM,CDG,Paris,Charles de Gaulle Airport,21-06-2022,10:15 CEST,10:58 CEST,2E,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:30 IST,00:21 IST,,Arrived,Delayed,51m,9h 53m,4861 mi,,
21-06-2022,I5 821,AirAsia India,MAA,Chennai,Chennai Airport,21-06-2022,22:35 IST,22:20 IST,1,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:30 IST,23:20 IST,1,Arrived,On time,,1h,166 mi,320,Airbus A320
21-06-2022,6E 7166,IndiGo,TRZ,Tiruchirappalli,Tiruchirapalli International Airport,21-06-2022,22:35 IST,22:11 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:30 IST,23:13 IST,1,Arrived,On time,,1h 2m,181 mi,AT7,ATR 72
21-06-2022,6E 6354,IndiGo,LKO,Lucknow,Chaudhary Charan Singh International Airport,21-06-2022,21:15 IST,21:10 IST,2,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:40 IST,23:30 IST,1,Arrived,On time,,2h 20m,959 mi,32N,Airbus A320neo
21-06-2022,6E 6505,IndiGo,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,22:30 IST,23:02 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:40 IST,00:08 IST,1,Arrived,Delayed,28m,1h 6m,283 mi,,
21-06-2022,AF 6455,Air France,HYD,Hyderabad,Rajiv Gandhi International Airport,21-06-2022,22:30 IST,23:02 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:40 IST,00:08 IST,1,Arrived,Delayed,28m,1h 6m,283 mi,32N,Airbus A320neo
21-06-2022,6E 7296,IndiGo,IXE,Mangalore,Mangalore Airport,21-06-2022,22:15 IST,,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:45 IST,,1,Cancelled,blank,,,,AT7,ATR 72
21-06-2022,BZ 102,Blue Dart Aviation,MAA,Chennai,Chennai Airport,21-06-2022,22:40 IST,23:02 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:45 IST,23:36 IST,,Arrived,On time,,34m,166 mi,75C,Boeing 757-200 Freighter
21-06-2022,6E 573,IndiGo,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,21-06-2022,21:20 IST,21:48 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:50 IST,00:12 IST,1,Arrived,Delayed,22m,2h 24m,960 mi,,
21-06-2022,KL 3701,KLM,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,21-06-2022,21:20 IST,21:48 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:50 IST,00:12 IST,1,Arrived,Delayed,22m,2h 24m,960 mi,32N,Airbus A320neo
21-06-2022,6E 103,IndiGo,PNQ,Pune,Pune Airport,21-06-2022,22:25 IST,22:36 IST,,BLR,Bengaluru,Kempegowda International Airport,21-06-2022,23:55 IST,00:08 IST,1,Arrived,On time,,1h 32m,449 mi,32N,Airbus A320neo
21-06-2022,AI 504,Air India,DEL,Delhi,Indira Gandhi International Airport,21-06-2022,21:15 IST,21:20 IST,3,BLR,Bengaluru,Kempegowda International Airport,22-06-2022,00:05 IST,23:43 IST,,Arrived,On time,,2h 23m,1062 mi,32N,Airbus A320neo
